t_mono_ns,t_wall,backend,synthetic,util_gpu_pct,mem_bus_busy_pct,mem_used_bytes,mem_total_bytes,power_w,power_limit_w,sm_clock_mhz,mem_clock_mhz,temp_c,sm_active_frac,dram_active_frac,tensor_active_frac,kv_cache_perc,num_running,num_waiting
6949384111191,1781486102.3816345,nvidia-smi,False,95.0,81.0,38441844736.0,41875931136.0,245.84,400.0,1410.0,1215.0,46.0,,,,0.022100010184336494,6.0,0.0
6953385336551,1781486106.3828623,nvidia-smi,False,,,,,,,,,,,,,0.014563601181383001,4.0,0.0
6960363450830,1781486113.360974,nvidia-smi,False,74.0,70.0,38441844736.0,41875931136.0,75.88,400.0,1410.0,1215.0,40.0,,,,0.0,0.0,0.0
6962389467819,1781486115.3869915,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,67.17,400.0,1410.0,1215.0,39.0,,,,0.0,0.0,0.0
6962621683030,1781486115.6192062,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,66.89,400.0,1410.0,1215.0,38.0,,,,0.0,0.0,0.0
6962851931230,1781486115.8494542,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,67.17,400.0,1410.0,1215.0,38.0,,,,0.0,0.0,0.0
6963082430199,1781486116.079953,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,67.17,400.0,1410.0,1215.0,37.0,,,,0.0,0.0,0.0
6963312451090,1781486116.309974,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,66.57,400.0,1410.0,1215.0,37.0,,,,0.0,0.0,0.0
6963541981419,1781486116.5395043,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,66.89,400.0,1410.0,1215.0,37.0,,,,0.0,0.0,0.0
6963772330930,1781486116.7698536,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,66.57,400.0,1410.0,1215.0,37.0,,,,0.0,0.0,0.0
6964002288139,1781486116.9998114,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,66.57,400.0,1095.0,1215.0,36.0,,,,0.0,0.0,0.0
6964233790630,1781486117.231315,nvidia-smi,False,96.0,82.0,38441844736.0,41875931136.0,235.41,400.0,1410.0,1215.0,48.0,,,,0.01894286587228844,5.0,0.0
6969388029269,1781486122.385553,nvidia-smi,False,,,,,,,,,,,,,0.018026275588145402,5.0,0.0
6975986742168,1781486128.9842656,nvidia-smi,False,,,,,,,,,,,,,0.0,0.0,0.0
6982742139447,1781486135.7396626,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,77.07,400.0,1410.0,1215.0,42.0,,,,0.0,0.0,0.0
6982981872777,1781486135.9793956,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,68.63,400.0,1410.0,1215.0,40.0,,,,0.0,0.0,0.0
6983220375717,1781486136.2178986,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,68.36,400.0,1410.0,1215.0,39.0,,,,0.0,0.0,0.0
6983452628787,1781486136.4501524,nvidia-smi,False,95.0,89.0,38441844736.0,41875931136.0,348.64,400.0,1410.0,1215.0,48.0,,,,0.01466544454628782,4.0,0.0
6987274803547,1781486140.2723272,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,243.52,400.0,1410.0,1215.0,47.0,,,,0.01395254099195442,4.0,0.0
6991700198956,1781486144.6977239,nvidia-smi,False,,,,,,,,,,,,,0.018535492412669274,5.0,0.0
7000208195185,1781486153.20572,nvidia-smi,False,,,,,,,,,,,,,0.010999083409715893,3.0,0.0
7007229501094,1781486160.2270262,nvidia-smi,False,,,,,,,,,,,,,0.0,0.0,0.0
7013581034573,1781486166.5785575,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,71.55,400.0,1410.0,1215.0,44.0,,,,0.0,0.0,0.0
7013812976304,1781486166.8105006,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,377.11,400.0,1410.0,1215.0,53.0,,,,0.018637335777574093,5.0,0.0
7017568668383,1781486170.566192,nvidia-smi,False,,,,,,,,,,,,,0.015276504735716512,4.0,0.0
7025493067402,1781486178.4905915,nvidia-smi,False,,,,,,,,,,,,,0.014461757816478293,4.0,0.0
7031923447762,1781486184.9209716,nvidia-smi,False,,,,,,,,,,,,,0.01466544454628782,4.0,0.0
7040278225230,1781486193.2757509,nvidia-smi,False,,,,,,,,,,,,,0.0,0.0,0.0
